Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'160249290',204,  ,KG,0,3404582,2303797,0,617210,407514,0,289222,188848,0,86232,61644,0,325922,216348,0,374280,256295,0,391944,268856,0,231086,158581,0,109008,71515,0,336326,235428,0,128282,85178,0,336893,231830,0,178177,121760
2,2025,'160249290',207,  ,KG,0,76850,75858,0,0,0,0,0,0,0,0,0,0,15668,14480,0,0,0,0,0,0,0,0,0,0,15299,14827,0,0,0,0,14851,14504,0,0,0,0,31032,32047
2,2025,'160249290',210,  ,KG,0,23543,52271,0,0,0,0,1612,3791,0,332,1059,0,1170,3367,0,1865,5045,0,3859,4791,0,709,2097,0,806,2065,0,5470,8389,0,4308,11296,0,893,3243,0,2519,7128
2,2025,'160249290',213,  ,KG,0,7969,13101,0,1518,1795,0,1728,3279,0,0,0,0,0,0,0,2764,5675,0,0,0,0,1380,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,579,755
2,2025,'160249290',218,  ,KG,0,49408,45133,0,0,0,0,7808,10043,0,0,0,0,0,0,0,20800,17077,0,0,0,0,0,0,0,0,0,0,20800,18013,0,0,0,0,0,0,0,0,0
2,2025,'160249290',302,  ,KG,0,921,1421,0,921,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160249290',304,  ,KG,0,24240747,18396124,0,2416677,1691572,0,1995951,1490906,0,1955992,1380593,0,1669156,1185678,0,2057687,1479270,0,1786224,1330229,0,2396386,1918261,0,1663652,1283342,0,1875091,1493084,0,2169207,1695633,0,2009027,1675175,0,2245697,1772381
2,2025,'160249290',305,  ,KG,0,985312,621934,0,153860,94346,0,44000,26204,0,86485,66809,0,88160,50690,0,42545,40538,0,110080,61664,0,109822,61995,0,22000,12651,0,108155,77541,0,88000,50437,0,88185,52386,0,44020,26673
2,2025,'160249290',410,  ,KG,0,39719,12968,0,0,0,0,0,0,0,15573,5302,0,4210,1499,0,0,0,0,0,0,0,16762,4949,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,1218
2,2025,'160250100',218,  ,KG,0,77094,41836,0,13223,8308,0,7488,4098,0,0,0,0,0,0,0,19875,11491,0,13834,8001,0,0,0,0,16432,7766,0,0,0,0,0,0,0,6242,2172,0,0,0
2,2025,'160250100',220,  ,KG,0,221,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,228,0,0,0
2,2025,'160250100',304,  ,KG,0,3824067,1910903,0,313762,144324,0,248466,121230,0,638641,309630,0,371154,195808,0,274161,144119,0,349456,182383,0,300041,151603,0,369093,184663,0,232317,115982,0,209558,104331,0,206927,102953,0,310491,153877
2,2025,'160250100',409,  ,KG,0,4343,1770,0,0,0,0,0,0,0,1281,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,1254,0,0,0,0,0,0
2,2025,'160250100',601,  ,KG,0,194286,73879,0,24253,7600,0,600,211,0,15389,5701,0,10801,3898,0,21358,8592,0,28976,11778,0,36222,12473,0,13470,5466,0,2726,1200,0,3500,1287,0,36991,15673,0,0,0
2,2025,'160250291',410,  ,KG,0,26733,27018,0,0,0,0,3394,3552,0,0,0,0,8733,8808,0,0,0,0,0,0,0,0,0,0,0,0,0,6520,6457,0,8086,8201,0,0,0,0,0,0
2,2025,'160250298',105,  ,KG,0,12880,28117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12880,28117,0,0,0,0,0,0,0,0,0
2,2025,'160250320',103,  ,KG,0,2880,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,687,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1146,0,0,0
2,2025,'160250320',113,  ,KG,0,958,1231,0,0,0,0,259,342,0,0,0,0,0,0,0,0,0,0,0,0,0,699,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250339',601,  ,KG,0,122724,116094,0,8280,7530,0,15120,14390,0,8280,7677,0,20844,19539,0,16560,15134,0,0,0,0,0,0,0,20520,19583,0,15120,14329,0,0,0,0,2880,2911,0,15120,15001
2,2025,'160250390',103,  ,KG,0,4080,1948,0,0,0,0,1920,882,0,0,0,0,0,0,0,0,0,0,1440,711,0,0,0,0,0,0,0,0,0,0,0,0,0,720,355,0,0,0
2,2025,'160250390',105,  ,KG,0,670118,526594,0,1507,1237,0,39744,32642,0,39744,31668,0,199392,151633,0,76443,57372,0,39043,29544,0,60672,46422,0,39744,32222,0,61200,49979,0,43056,35584,0,43056,36494,0,26517,21797
2,2025,'160250390',601,  ,KG,0,148,561,0,0,0,0,0,0,0,0,0,0,0,0,0,99,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,293,0,0,0
2,2025,'160250510',606,  ,KG,0,75406,369414,0,13338,70819,0,0,0,0,0,0,0,8469,39494,0,0,0,0,16891,77632,0,7413,36914,0,0,0,0,5624,24904,0,144,1169,0,1720,8705,0,21807,109777
2,2025,'160250590',105,  ,KG,0,13294,69206,0,0,0,0,1185,6726,0,2378,12054,0,0,0,0,2142,10781,0,0,0,0,1782,9137,0,0,0,0,1804,9371,0,1502,7849,0,2501,13288,0,0,0
2,2025,'160250590',412,  ,KG,0,31665,134996,0,0,0,0,0,0,0,0,0,0,0,0,0,10755,44638,0,0,0,0,0,0,0,0,0,0,0,0,0,20910,90358,0,0,0,0,0,0
2,2025,'160250590',601,  ,KG,0,16564,80752,0,2754,12868,0,0,0,0,0,0,0,2754,12930,0,2794,13123,0,0,0,0,0,0,0,2754,13123,0,0,0,0,2754,13298,0,0,0,0,2754,15410
2,2025,'160250600',117,  ,KG,0,36878,39289,0,6048,8224,0,0,0,0,0,0,0,0,0,0,5342,6782,0,7728,6256,0,0,0,0,5184,3807,0,3024,3958,0,0,0,0,6528,6312,0,3024,3950
2,2025,'160250600',410,  ,KG,0,105828,68448,0,0,0,0,0,0,0,2448,1665,0,24537,16493,0,1224,1308,0,43736,26417,0,0,0,0,0,0,0,16809,10050,0,13728,9985,0,0,0,0,3346,2530
2,2025,'160250600',412,  ,KG,0,15667,12913,0,0,0,0,0,0,0,15667,12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250600',606,  ,KG,0,45090,86453,0,10387,21004,0,0,0,0,20810,40195,0,0,0,0,10325,18909,0,0,0,0,3568,6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250700',103,  ,KG,0,21600,14473,0,0,0,0,10800,7343,0,10800,7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250700',105,  ,KG,0,129724,97628,0,9266,7369,0,9266,7266,0,18532,14004,0,18532,13660,0,0,0,0,18532,13526,0,18532,13555,0,0,0,0,18532,13844,0,0,0,0,18532,14404,0,0,0
2,2025,'160250700',122,  ,KG,0,2910,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,980,0,870,909,0,0,0,0,0,0,0,1020,952,0,0,0,0,0,0
2,2025,'160250700',124,  ,KG,0,930,880,0,0,0,0,0,0,0,0,0,0,402,378,0,0,0,0,0,0,0,0,0,0,264,249,0,0,0,0,0,0,0,264,253,0,0,0
2,2025,'160250700',213,  ,KG,0,835,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,618,0,0,0,0,0,0,0,0,0,0,0,0,0,233,355
2,2025,'160250700',601,  ,KG,0,5909888,5566153,0,613706,581955,0,256553,247301,0,0,0,0,994441,904223,0,635041,552067,0,464974,418215,0,426664,387704,0,556170,515625,0,234664,217972,0,716519,708155,0,315044,314061,0,696112,718875
2,2025,'160250890',111,  ,KG,0,20828,30312,0,10506,15894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10322,14418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250890',213,  ,KG,0,3249,3449,0,1398,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,468,536
2,2025,'160250890',304,  ,KG,0,6,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,558,0,3,264,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250910',410,  ,KG,0,4313,3441,0,0,0,0,0,0,0,0,0,0,4313,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160250999',304,  ,KG,0,15240,33137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7620,16150,0,0,0,0,0,0,0,7620,16987
2,2025,'160250999',601,  ,KG,0,15619,23753,0,7610,11628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8009,12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160290100',413,  ,KG,0,150800,74909,0,28944,15814,0,7600,4062,0,6008,3339,0,0,0,0,3300,1706,0,28880,14278,0,11924,6055,0,0,0,0,0,0,0,7340,3728,0,49104,21736,0,7700,4191
2,2025,'160290100',601,  ,KG,0,1380,785,0,0,0,0,500,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,518,0,0,0,0,0,0
2,2025,'160290210',103,  ,KG,0,8400,3621,0,840,347,0,2880,1229,0,0,0,0,840,328,0,0,0,0,1200,551,0,0,0,0,0,0,0,0,0,0,840,340,0,1800,826,0,0,0
2,2025,'160290210',117,  ,KG,0,2880,4152,0,0,0,0,1080,1608,0,0,0,0,0,0,0,0,0,0,1080,1496,0,0,0,0,0,0,0,0,0,0,720,1048,0,0,0,0,0,0
2,2025,'160290269',105,  ,KG,0,33008,27464,0,0,0,0,200,4494,0,10368,9787,0,0,0,0,0,0,0,22440,13183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160290269',111,  ,KG,0,380,586,0,0,0,0,0,0,0,380,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160290290',105,  ,KG,0,338901,63999,0,679,872,0,45108,8518,0,29402,7614,0,25872,4802,0,14700,2045,0,43992,7190,0,15240,4734,0,29388,5285,0,14700,2128,0,49584,9519,0,31968,4662,0,38268,6630
2,2025,'160290290',106,  ,KG,0,30602,23591,0,8315,6161,0,1512,744,0,0,0,0,1071,721,0,1512,698,0,0,0,0,450,3600,0,864,576,0,2022,1042,0,0,0,0,720,292,0,14136,9757
2,2025,'160290290',107,  ,KG,0,2880,4156,0,200,240,0,500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,360,0,260,480,0,420,616,0,600,930,0,600,930
2,2025,'160290290',122,  ,KG,0,1380,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,524,0,0,0,0,0,0,0,1020,1501,0,0,0,0,0,0
2,2025,'160290290',124,  ,KG,0,665,1100,0,0,0,0,0,0,0,144,203,0,142,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,361,0,187,274
2,2025,'160290290',213,  ,KG,0,31706,37235,0,13164,14989,0,0,0,0,0,0,0,1145,1700,0,0,0,0,0,0,0,14402,16732,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,3814
2,2025,'160300010',105,  ,KG,0,840,3701,0,0,0,0,400,1811,0,440,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160300010',106,  ,KG,0,383,2954,0,108,739,0,165,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,263,0,0,0,0,60,496
2,2025,'160300010',111,  ,KG,0,468,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,234,817,0,0,0,0,0,0,0,0,0,0,0,0,0,234,896,0,0,0,0,0,0
2,2025,'160300010',210,  ,KG,0,518910,734580,0,161000,216924,0,24200,32541,0,0,0,0,23600,32524,0,70200,97114,0,123700,175480,0,23600,36138,0,0,0,0,0,0,0,10,204,0,23000,34672,0,69600,108983
2,2025,'160300010',304,  ,KG,0,36062,52953,0,0,0,0,5,623,0,4,251,0,0,0,0,0,0,0,0,0,0,8,792,0,0,0,0,0,0,0,3,280,0,5,406,0,36037,50601
2,2025,'160300010',412,  ,KG,0,38251,80122,0,0,0,0,0,0,0,15290,29114,0,0,0,0,0,0,0,0,0,0,0,0,0,11328,20598,0,0,0,0,11633,30410,0,0,0,0,0,0
2,2025,'160300010',601,  ,KG,0,238141,295293,0,31294,74748,0,19110,7082,0,38220,14164,0,9600,7091,0,27170,32853,0,0,0,0,43830,63577,0,22307,17454,0,17900,63751,0,9600,7491,0,19110,7082,0,0,0
2,2025,'160300010',602,  ,KG,0,4092,9923,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,5550,0,2046,4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160300010',606,  ,KG,0,38775,125774,0,2400,7552,0,960,3204,0,5705,21060,0,5970,20115,0,960,2626,0,3360,9559,0,800,3903,0,4100,13918,0,6440,18641,0,4720,14522,0,960,3190,0,2400,7484
2,2025,'160300090',103,  ,KG,0,350774,337816,0,13513,11397,0,29480,25701,0,20960,16663,0,41040,36226,0,13740,12823,0,27805,22969,0,36300,38480,0,46660,56525,0,16960,17001,0,16560,22930,0,43720,44935,0,44036,32166
2,2025,'160300090',105,  ,KG,0,2341255,1206371,0,192426,106906,0,125344,51272,0,244285,125044,0,113715,62349,0,139026,67952,0,163620,77498,0,280323,144072,0,177277,103556,0,213802,106997,0,203274,100230,0,230327,119719,0,257836,140776
2,2025,'160300090',106,  ,KG,0,6740,143265,0,0,0,0,150,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,6210,133893,0,200,2203,0,0,0,0,180,3911,0,0,0,0,0,0
2,2025,'160300090',110,  ,KG,0,18356,10097,0,0,0,0,0,0,0,0,0,0,0,0,0,18356,10097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160300090',111,  ,KG,0,1433972,583682,0,150152,54333,0,149421,69591,0,63857,24922,0,114165,52452,0,65782,25978,0,104031,37560,0,145720,61906,0,95331,43540,0,177011,67446,0,127824,53227,0,125186,51313,0,115492,41414
2,2025,'160300090',118,  ,KG,0,774618,260672,0,75820,28974,0,89080,28784,0,19520,7448,0,88800,29680,0,72420,22754,0,70738,21883,0,37420,12385,0,90000,29339,0,52800,16878,0,88800,30331,0,35100,11317,0,54120,20899
2,2025,'160300090',126,  ,KG,0,1411,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,1508
2,2025,'160300090',204,  ,KG,0,10000,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7734,0,0,0,0,0,0,0,0,0
2,2025,'160300090',218,  ,KG,0,619968,206967,0,60127,18878,0,59739,18731,0,41445,13520,0,39848,12355,0,0,0,0,119049,37435,0,79770,29167,0,59575,20712,0,59900,20307,0,59970,20181,0,304,1560,0,40241,14121
2,2025,'160300090',302,  ,KG,0,19195,20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19195,20928,0,0,0,0,0,0,0,0,0
2,2025,'160300090',304,  ,KG,0,386975,143283,0,14240,5796,0,35383,12856,0,14083,4973,0,30482,12368,0,21392,7546,0,8763,4334,0,42721,16166,0,21282,7821,0,48417,16910,0,56492,20218,0,58166,21739,0,35554,12556
2,2025,'160300090',601,  ,KG,0,14040,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,14040,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160300090',606,  ,KG,0,1573,17476,0,0,0,0,170,1463,0,359,4201,0,0,0,0,0,0,0,390,3709,0,0,0,0,119,1488,0,300,3653,0,0,0,0,0,0,0,235,2962
2,2025,'160411010',105,  ,KG,0,2591198,3643362,0,250083,332231,0,214072,263514,0,201009,262570,0,206271,252193,0,211900,255194,0,224428,290572,0,255765,321378,0,249215,331204,0,208736,315920,0,241224,474791,0,128550,231620,0,199945,312175
2,2025,'160411010',110,  ,KG,0,6085989,9105697,0,527571,823025,0,487072,701453,0,511247,809154,0,582289,883893,0,454236,639454,0,581216,869401,0,560752,818485,0,453445,662859,0,543331,780699,0,484232,729518,0,442051,618018,0,458547,769738
2,2025,'160411010',111,  ,KG,0,1504278,3094562,0,130211,232211,0,165234,329839,0,133686,259078,0,107529,253423,0,82081,213693,0,101971,237682,0,129056,313266,0,168973,326736,0,175589,269083,0,124045,226963,0,100767,218081,0,85136,214507
2,2025,'160411010',202,  ,KG,0,1286,7375,0,0,0,0,0,0,0,0,0,0,188,1078,0,188,1078,0,0,0,0,600,3441,0,0,0,0,310,1778,0,0,0,0,0,0,0,0,0
2,2025,'160411010',205,  ,KG,0,239,2348,0,0,0,0,0,0,0,94,837,0,0,0,0,0,0,0,0,0,0,0,0,0,16,225,0,0,0,0,102,936,0,27,350,0,0,0
2,2025,'160411010',206,  ,KG,0,90,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,424
2,2025,'160411010',207,  ,KG,0,946,3017,0,0,0,0,144,493,0,0,0,0,0,0,0,141,430,0,144,446,0,144,453,0,0,0,0,0,0,0,201,635,0,172,560,0,0,0
2,2025,'160411010',210,  ,KG,0,4012,14514,0,0,0,0,0,0,0,0,0,0,42,275,0,352,906,0,516,1656,0,428,1914,0,46,423,0,0,0,0,1663,4545,0,905,4426,0,60,369
2,2025,'160411010',223,  ,KG,0,5040,16978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,16978
2,2025,'160411010',236,  ,KG,0,725,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160411010',409,  ,KG,0,8317,16171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8317,16171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160411090',105,  ,KG,0,13680,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,13680,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160411090',111,  ,KG,0,162089,216146,0,0,0,0,10704,17641,0,12288,21514,0,0,0,0,27560,30114,0,720,1862,0,1819,4281,0,26840,33376,0,26840,33896,0,23000,23706,0,5478,13484,0,26840,36272
2,2025,'160411090',236,  ,KG,0,458,1016,0,0,0,0,0,0,0,0,0,0,458,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160411090',304,  ,KG,0,5,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306,0,4,328,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160412000',105,  ,KG,0,998876,825045,0,53814,66458,0,15000,24286,0,64832,70415,0,79031,47482,0,82223,45082,0,57880,51280,0,143483,105675,0,101975,64280,0,104910,100272,0,135295,104253,0,68945,65431,0,91488,80131
2,2025,'160412000',110,  ,KG,0,144296,157962,0,3438,5665,0,15260,15649,0,10146,10395,0,17808,21962,0,4850,7701,0,8530,13293,0,22771,21294,0,6436,6690,0,27282,26997,0,13277,13186,0,0,0,0,14498,15130
2,2025,'160412000',111,  ,KG,0,45721,58975,0,0,0,0,0,0,0,1574,3143,0,1019,1929,0,8114,13665,0,0,0,0,7709,10718,0,6980,7212,0,0,0,0,18566,19248,0,1192,2239,0,567,821
2,2025,'160412000',203,  ,KG,0,3520,2562,0,0,0,0,440,322,0,440,325,0,440,325,0,0,0,0,440,325,0,440,316,0,440,316,0,440,316,0,0,0,0,440,317,0,0,0
2,2025,'160412000',236,  ,KG,0,1007,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1315,0,0,0,0,0,0
2,2025,'160413010',105,  ,KG,0,122237,61979,0,12960,5079,0,0,0,0,0,0,0,24360,13356,0,24360,15043,0,6000,3666,0,12960,4700,0,0,0,0,0,0,0,12960,4241,0,10800,6825,0,17837,9069
2,2025,'160413010',110,  ,KG,0,219119,100897,0,0,0,0,0,0,0,15500,7500,0,0,0,0,15500,7030,0,0,0,0,16461,7814,0,13888,6338,0,41616,18447,0,85821,38822,0,961,565,0,29372,14381
2,2025,'160413010',111,  ,KG,0,2676471,1892916,0,286855,213076,0,227144,169686,0,146518,101660,0,227564,164118,0,203582,136814,0,220874,153820,0,172974,117949,0,200606,137530,0,252678,174097,0,284645,198095,0,176996,133571,0,276035,192500
2,2025,'160413010',113,  ,KG,0,510,296,0,0,0,0,0,0,0,0,0,0,510,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160413010',117,  ,KG,0,141591,64002,0,1069,479,0,10385,4758,0,4743,2356,0,13330,6207,0,16430,7724,0,39188,16553,0,3100,1297,0,1550,642,0,4185,2198,0,25218,12017,0,18447,8158,0,3946,1613
2,2025,'160413010',118,  ,KG,0,77739,36150,0,0,0,0,16212,7248,0,0,0,0,0,0,0,0,0,0,6587,3179,0,16250,6786,0,15625,7305,0,0,0,0,0,0,0,0,0,0,23065,11632
2,2025,'160413010',122,  ,KG,0,456,335,0,0,0,0,0,0,0,456,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160413010',205,  ,KG,0,8273,11941,0,0,0,0,0,0,0,0,0,0,0,0,0,8273,11941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160413010',210,  ,KG,0,512,1982,0,0,0,0,235,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,205,720,0,0,0,0,72,257,0,0,0,0,0,0,0,0,0
2,2025,'160413010',217,  ,KG,0,20368,30090,0,690,2115,0,0,0,0,1425,2061,0,0,0,0,33,374,0,0,0,0,225,663,0,0,0,0,562,770,0,17116,23438,0,92,260,0,225,409
2,2025,'160413010',218,  ,KG,0,8422,18324,0,0,0,0,0,0,0,82,266,0,5489,12592,0,2110,4107,0,0,0,0,0,0,0,741,1359,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160413010',220,  ,KG,0,553,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,1299,0,0,0,0,0,0,0,0,0
2,2025,'160413010',223,  ,KG,0,55440,70623,0,13860,15931,0,0,0,0,5544,6371,0,0,0,0,13860,18586,0,13860,18585,0,0,0,0,0,0,0,8316,11150,0,0,0,0,0,0,0,0,0
2,2025,'160413010',236,  ,KG,0,128792,113741,0,27455,24562,0,0,0,0,0,0,0,32252,24643,0,13608,14418,0,0,0,0,0,0,0,0,0,0,40799,31340,0,1070,1821,0,13608,16957,0,0,0
2,2025,'160413010',501,  ,KG,0,8351,18477,0,4498,10195,0,321,724,0,1927,4120,0,321,694,0,321,679,0,321,661,0,321,672,0,0,0,0,0,0,0,0,0,0,0,0,0,321,732
2,2025,'160413090',105,  ,KG,0,776464,363447,0,150666,66622,0,10760,4859,0,34436,17134,0,39714,21612,0,49622,24148,0,16640,7809,0,74994,34871,0,42897,19192,0,42799,19522,0,38150,16900,0,103215,49256,0,172571,81522
2,2025,'160413090',110,  ,KG,0,435823,528005,0,33759,37599,0,9908,12709,0,14793,18601,0,45225,63433,0,39589,47853,0,42177,50653,0,26743,32965,0,23286,27542,0,52691,66610,0,33445,41413,0,29489,38460,0,84718,90167
2,2025,'160413090',111,  ,KG,0,63156,47825,0,0,0,0,0,0,0,0,0,0,8280,5899,0,0,0,0,8280,5961,0,0,0,0,8280,6152,0,8280,6086,0,8280,6245,0,12927,9999,0,8829,7483
2,2025,'160413090',236,  ,KG,0,725,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'160414010',103,  ,KG,0,215609,183361,0,17520,13701,0,17880,14042,0,21117,16498,0,18510,14659,0,16800,13020,0,4924,3967,0,9200,7083,0,25191,22181,0,18841,16351,0,20556,19648,0,24359,23389,0,20711,18822
2,2025,'160414010',111,  ,KG,0,14493586,10380925,0,1430197,1108385,0,1179589,843579,0,869452,635509,0,1064603,751219,0,1350202,879402,0,1345009,965903,0,1357595,968595,0,1237600,898777,0,867714,626015,0,1408964,1000407,0,964511,679917,0,1418150,1023217
2,2025,'160414010',117,  ,KG,0,433120,252357,0,0,0,0,50270,30000,0,27760,16308,0,76428,45805,0,11760,7116,0,42533,23634,0,61848,35338,0,43697,24448,0,28000,15260,0,35520,20888,0,26000,14332,0,29304,19228
2,2025,'160414010',118,  ,KG,0,4048447,3496423,0,270966,248398,0,220692,198683,0,345309,289426,0,483879,417961,0,217468,164986,0,306325,249929,0,381775,325422,0,291862,257472,0,316194,273389,0,409291,358026,0,440248,395600,0,364438,317131
2,2025,'160414010',123,  ,KG,0,1200,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1010
2,2025,'160414010',125,  ,KG,0,2928,2100,0,0,0,0,354,300,0,0,0,0,0,0,0,840,523,0,0,0,0,882,582,0,0,0,0,0,0,0,0,0,0,852,695,0,0,0
2,2025,'160414091',105,  ,KG,0,158600,192804,0,0,0,0,0,0,0,4000,6600,0,24000,29071,0,24000,28104,0,31000,39030,0,27600,30690,0,0,0,0,0,0,0,0,0,0,24000,29389,0,24000,29920
2,2025,'160414091',110,  ,KG,0,208580,307378,0,8880,15628,0,6880,11795,0,6980,11633,0,6880,11036,0,36060,63067,0,2592,2155,0,18514,21362,0,31282,40408,0,23812,25133,0,21722,32377,0,5976,4799,0,39002,67985
2,2025,'160414091',111,  ,KG,0,65243,53987,0,4740,3748,0,18940,20199,0,8780,7863,0,1103,698,0,15945,10068,0,7255,4801,0,7760,6024,0,0,0,0,720,586,0,0,0,0,0,0,0,0,0
2,2025,'160414091',117,  ,KG,0,1209304,1048828,0,64820,61341,0,86790,76095,0,67320,60427,0,92090,85479,0,85570,72091,0,133236,115147,0,108740,93642,0,136890,110817,0,133692,112896,0,103400,87077,0,120504,104502,0,76252,69314
2,2025,'160414091',118,  ,KG,0,1626254,1583626,0,237442,211443,0,80651,72338,0,117160,117312,0,104140,92764,0,131716,128909,0,39115,36467,0,100618,108449,0,147802,149061,0,164456,163291,0,161400,163058,0,178817,180566,0,162937,159968
