Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'840690000',103,  ,KG,0,886595,3648647,0,96801,303091,0,100666,275519,0,111871,350352,0,93188,258863,0,48964,231357,0,22209,285829,0,110465,435322,0,22356,199943,0,105212,413968,0,61325,316088,0,43811,221412,0,69727,356903
2,2025,'840690000',105,  ,KG,0,2495574,4560501,0,191326,419142,0,51259,144823,0,354928,492776,0,84711,270647,0,161830,372488,0,182879,459892,0,138678,344018,0,139308,278993,0,142897,244364,0,422036,544889,0,264085,413914,0,361637,574555
2,2025,'840690000',106,  ,KG,0,25,1155,0,0,0,0,0,0,0,25,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',110,  ,KG,0,1066,4704,0,205,1078,0,0,0,0,68,231,0,0,0,0,20,202,0,341,1002,0,117,401,0,103,942,0,0,0,0,55,205,0,47,212,0,110,431
2,2025,'840690000',113,  ,KG,0,12,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,577,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',123,  ,KG,0,93886,1100994,0,25885,41373,0,26185,51245,0,1397,41173,0,137,13142,0,2515,57164,0,2081,35635,0,2303,53662,0,6393,239336,0,2291,39153,0,13113,138244,0,4149,140197,0,7437,250670
2,2025,'840690000',203,  ,KG,0,468,6919,0,0,0,0,0,0,0,0,0,0,468,6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',204,  ,KG,0,9,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,6,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,622
2,2025,'840690000',205,  ,KG,0,101,76024,0,3,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,36488,0,0,0,0,49,39277
2,2025,'840690000',207,  ,KG,0,224,40222,0,0,0,0,0,0,0,0,0,0,207,31981,0,0,0,0,0,0,0,3,1120,0,0,0,0,0,0,0,7,3440,0,0,0,0,7,3681
2,2025,'840690000',210,  ,KG,0,50,2498,0,0,0,0,0,0,0,42,686,0,8,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',213,  ,KG,0,220406,672513,0,17607,72355,0,50,1735,0,15848,46517,0,48878,129098,0,30781,121506,0,0,0,0,12,1649,0,16170,54268,0,0,0,0,74654,158436,0,15972,57023,0,434,29926
2,2025,'840690000',215,  ,KG,0,10604,251696,0,0,0,0,240,32037,0,0,0,0,0,0,0,0,0,0,1496,38199,0,0,0,0,1160,20423,0,1488,60263,0,748,13188,0,2680,38925,0,2792,48661
2,2025,'840690000',220,  ,KG,0,10360,56672,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,7385,0,0,0,0,0,0,0,3711,13012,0,3802,24696,0,0,0,0,0,0,0,405,11579
2,2025,'840690000',223,  ,KG,0,22099,275156,0,0,0,0,22099,275156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',225,  ,KG,0,18600,68029,0,0,0,0,0,0,0,0,0,0,0,0,0,18600,68029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',245,  ,KG,0,38,662,0,0,0,0,38,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840690000',302,  ,KG,0,253,24858,0,8,1713,0,0,0,0,21,2949,0,4,2049,0,0,0,0,0,0,0,2,1541,0,5,3847,0,3,3649,0,30,6931,0,0,0,0,180,2179
2,2025,'840690000',304,  ,KG,0,11266,588080,0,1170,15725,0,171,3895,0,369,34816,0,1135,62499,0,3681,21235,0,301,11544,0,75,6639,0,149,24290,0,1564,122814,0,1211,136778,0,438,51518,0,1002,96327
2,2025,'840690000',305,  ,KG,0,3261,94657,0,664,20807,0,798,22659,0,0,0,0,727,20035,0,78,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,346,9972,0,648,18670,0,0,0
2,2025,'840690000',618,  ,KG,0,8,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840710000',123,NO,KG,1,3,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,252,0,0,0
2,2025,'840710000',213,NO,KG,2,400,14468,2,400,14468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840710000',215,NO,KG,1,24,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10042
2,2025,'840710000',220,NO,KG,3,38,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,1157,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840710000',225,NO,KG,5,448,22737,0,0,0,0,0,0,1,82,1130,0,0,0,2,194,10008,0,0,0,0,0,0,1,100,4403,1,72,7196,0,0,0,0,0,0,0,0,0
2,2025,'840710000',302,NO,KG,2,400,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,400,1691
2,2025,'840710000',304,NO,KG,26,5984,910702,2,299,15958,0,0,0,2,518,19057,4,770,23009,2,337,10652,4,925,30723,0,0,0,0,0,0,7,2127,754884,2,310,22800,1,281,9829,2,417,23790
2,2025,'840721000',105,NO,KG,816,8337,21063,96,668,1007,2,41,416,1,56,833,0,0,0,157,1415,2773,140,1636,3401,154,1773,5329,62,309,654,4,340,2254,109,923,1320,4,461,1190,87,715,1886
2,2025,'840721000',111,NO,KG,990,36750,167693,48,2021,9516,76,4387,20170,108,2974,14434,83,2763,12594,90,2452,10819,112,4532,19666,220,7989,34656,5,136,1218,92,2916,13451,66,2003,9582,47,2427,10756,43,2150,10831
2,2025,'840721000',304,NO,KG,78,6895,41158,18,4425,22365,4,56,434,7,118,1352,6,827,4628,4,46,358,2,37,615,12,661,4697,11,212,1574,2,43,691,4,62,423,8,408,4021,0,0,0
2,2025,'840729000',203,NO,KG,4,590,3996,0,0,0,0,0,0,0,0,0,1,140,1080,1,150,972,1,150,972,1,150,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840729000',304,NO,KG,9,2530,16747,1,160,836,1,190,444,1,410,3650,2,796,4573,1,140,1595,0,0,0,1,490,3064,1,188,1551,0,0,0,0,0,0,1,156,1034,0,0,0
2,2025,'840731000',105,NO,KG,19589,483515,913166,3027,70296,133919,400,10000,19546,2420,60436,115540,3241,80954,153720,2500,62500,116352,3208,80108,149307,4236,105656,198383,500,12500,24028,8,149,384,41,766,1526,0,0,0,8,150,461
2,2025,'840731000',106,NO,KG,50,193,1312,0,0,0,0,0,0,50,193,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840731000',110,NO,KG,56104,1115472,2531683,4000,79529,176126,9800,194841,440154,7700,153089,348379,5600,111340,252967,11901,236619,541002,6800,135200,309701,8903,177015,401165,1400,27839,62189,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840731000',304,NO,KG,13,15,974,0,0,0,12,5,470,1,10,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',105,NO,KG,19117,438916,939151,1376,33596,71572,700,13299,15773,530,13196,27189,1609,39524,76341,862,20694,40416,45,970,1012,2380,57803,116375,1136,26791,55655,3733,84981,188925,2260,49267,110716,3510,76988,183005,976,21807,52172
2,2025,'840732000',106,NO,KG,9,159,1733,0,0,0,1,32,376,0,0,0,0,0,0,0,0,0,0,0,0,8,127,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',111,NO,KG,34,1062,8254,0,0,0,0,0,0,0,0,0,0,0,0,30,915,7507,2,94,486,0,0,0,2,53,261,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',117,NO,KG,1,17,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,315,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',118,NO,KG,6891,186313,366923,648,17496,35666,0,0,0,1298,35036,68972,10,325,734,10,396,1158,25,723,1843,1944,52488,102670,648,17496,33446,648,17496,33363,350,9451,19085,662,17910,34990,648,17496,34996
2,2025,'840732000',123,NO,KG,13,491,2278,2,147,734,2,58,215,0,0,0,3,79,472,0,0,0,3,102,600,3,105,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',127,NO,KG,1,20,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,806,0,0,0,0,0,0
2,2025,'840732000',205,NO,KG,2,87,681,2,87,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',217,NO,KG,1,10,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,206
2,2025,'840732000',220,NO,KG,58,1245,18722,0,0,0,3,93,1397,0,0,0,10,213,2965,0,0,0,7,177,3514,15,226,3407,1,50,292,0,0,0,15,178,3469,5,260,3059,2,48,619
2,2025,'840732000',225,NO,KG,248,5204,77757,0,0,0,41,890,13062,35,810,11380,0,0,0,20,356,6448,40,799,13076,10,183,3415,21,530,7288,30,720,9477,10,126,2080,20,261,3946,21,529,7585
2,2025,'840732000',304,NO,KG,9,45,1610,0,0,0,0,0,0,3,33,1014,0,0,0,0,0,0,2,6,270,0,0,0,0,0,0,0,0,0,0,0,0,4,6,326,0,0,0
2,2025,'840732000',401,NO,KG,3,375,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,375,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840732000',410,NO,KG,34,891,5933,0,0,0,2,49,711,0,0,0,0,0,0,0,0,0,2,58,600,4,86,410,20,524,3430,0,0,0,0,0,0,0,0,0,6,174,782
2,2025,'840732000',601,NO,KG,2,34,366,0,0,0,0,0,0,0,0,0,2,34,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',105,NO,KG,135,7378,27882,8,379,2773,52,1249,3472,3,267,680,1,26,316,24,2136,5157,10,579,5591,13,762,3705,20,1780,4519,0,0,0,0,0,0,2,96,522,2,104,1147
2,2025,'840733000',106,NO,KG,14,1075,4299,5,367,1593,0,0,0,0,0,0,5,383,1520,0,0,0,0,0,0,0,0,0,4,325,1186,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',110,NO,KG,2,89,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',111,NO,KG,64,3674,17222,7,654,2936,0,0,0,9,453,1732,11,671,2627,2,119,1368,5,258,1256,0,0,0,11,589,2899,13,614,2840,0,0,0,4,188,1028,2,128,536
2,2025,'840733000',113,NO,KG,1,65,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,359,0,0,0,0,0,0,0,0,0
2,2025,'840733000',118,NO,KG,91,4609,14251,7,386,1314,0,0,0,3,135,334,21,918,2431,15,775,2395,0,0,0,9,494,1466,1,76,591,27,1455,4802,4,185,399,4,185,519,0,0,0
2,2025,'840733000',123,NO,KG,79,4789,18330,0,0,0,4,138,443,1,40,209,0,0,0,4,225,947,31,1972,7899,30,1957,7529,3,156,454,0,0,0,0,0,0,6,301,849,0,0,0
2,2025,'840733000',205,NO,KG,4,450,2830,0,0,0,0,0,0,2,200,1622,1,100,420,0,0,0,0,0,0,0,0,0,1,150,788,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',209,NO,KG,3,131,365,0,0,0,0,0,0,0,0,0,3,131,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',210,NO,KG,6,438,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,438,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',213,NO,KG,31,1806,30768,5,262,9534,1,63,655,1,71,818,2,111,1377,2,141,1364,4,278,2714,7,350,7342,5,286,3624,0,0,0,0,0,0,3,192,2418,1,52,922
2,2025,'840733000',218,NO,KG,1,22,385,0,0,0,0,0,0,0,0,0,0,0,0,1,22,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',220,NO,KG,21,2268,830562,6,1241,240137,0,0,0,0,0,0,3,219,158991,1,86,423,3,215,155747,3,199,54152,1,72,63780,1,82,39080,0,0,0,3,154,118252,0,0,0
2,2025,'840733000',223,NO,KG,3,183,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,122,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,424
2,2025,'840733000',225,NO,KG,1,60,361,0,0,0,0,0,0,0,0,0,1,60,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840733000',304,NO,KG,80,3921,36813,4,195,2540,5,165,2162,13,483,2727,4,123,1231,4,129,1134,6,219,2065,13,499,3925,5,511,6042,2,85,343,21,1020,9902,3,492,4742,0,0,0
2,2025,'840733000',410,NO,KG,1,63,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,697,0,0,0,0,0,0,0,0,0
2,2025,'840734000',103,NO,KG,8,2130,519,0,0,0,0,0,0,0,0,0,0,0,0,8,2130,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840734000',105,NO,KG,26,3334,22249,8,1051,10130,2,237,1180,8,894,2067,3,333,686,1,124,333,0,0,0,0,0,0,0,0,0,1,144,990,0,0,0,1,171,305,2,380,6558
2,2025,'840734000',111,NO,KG,198,22852,97691,6,817,2550,24,2153,6143,36,3902,12088,7,819,3301,6,748,2834,17,1944,6493,7,884,3368,5,558,2104,5,758,2516,58,6894,37313,22,2654,16764,5,721,2217
2,2025,'840734000',113,NO,KG,154,14468,35990,0,0,0,0,0,0,22,2201,3854,0,0,0,37,3476,8673,0,0,0,9,956,1873,32,2880,7557,0,0,0,35,3345,8316,19,1610,5717,0,0,0
2,2025,'840734000',118,NO,KG,110,11786,33989,1,147,458,7,1046,3168,17,1524,4595,7,1085,3383,2,176,396,2,271,798,13,1208,3254,7,835,2182,9,1086,3321,0,0,0,15,1573,4040,30,2835,8394
2,2025,'840734000',123,NO,KG,83,6583,30347,0,0,0,0,0,0,0,0,0,0,0,0,2,149,939,0,0,0,32,2088,7131,1,163,544,11,742,5057,21,2049,9452,11,1100,5241,5,292,1983
2,2025,'840734000',124,NO,KG,3,270,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,200,1342,0,0,0,0,0,0,0,0,0,1,70,750,0,0,0,0,0,0
2,2025,'840734000',134,NO,KG,1,100,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840734000',203,NO,KG,7,812,6551,1,140,967,1,129,861,1,129,855,0,0,0,0,0,0,1,128,924,0,0,0,0,0,0,1,118,962,1,118,964,0,0,0,1,50,1018
2,2025,'840734000',205,NO,KG,101,15132,152488,9,1365,10822,9,1442,11178,4,650,4756,11,1743,11317,13,1913,18635,2,200,1850,10,1186,15238,4,592,3637,16,2105,12400,5,790,9413,16,2715,45256,2,431,7986
2,2025,'840734000',206,NO,KG,1,150,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,374,0,0,0,0,0,0,0,0,0
2,2025,'840734000',208,NO,KG,1,139,3919,0,0,0,0,0,0,1,139,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840734000',210,NO,KG,229,18252,122445,50,5211,39833,39,1633,12178,22,1033,6551,3,263,1947,20,1777,9825,52,4747,29726,7,574,3697,1,66,929,13,1168,7102,6,531,4284,6,524,4447,10,725,1926
2,2025,'840734000',213,NO,KG,309,64033,363827,23,4426,15341,21,2701,32191,26,5384,33391,12,1441,22491,121,33797,43244,15,2249,42748,16,2372,33460,22,5625,27053,13,1867,41394,11,1007,12645,14,1552,34741,15,1612,25128
2,2025,'840734000',220,NO,KG,96,11290,152492,7,869,10968,15,1333,10373,9,1475,24304,6,929,30275,13,1772,35210,8,870,7541,6,782,5602,5,525,2974,5,762,6977,6,530,2843,6,696,10989,10,747,4436
2,2025,'840734000',223,NO,KG,26,2943,21331,5,547,3233,6,663,5027,1,133,1132,4,493,2759,1,129,1136,1,131,1112,2,179,1000,1,63,438,1,131,1167,3,331,2915,0,0,0,1,143,1412
2,2025,'840734000',225,NO,KG,2,380,8862,0,0,0,1,180,4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,4614,0,0,0,0,0,0,0,0,0
2,2025,'840734000',227,NO,KG,27,2745,38498,4,392,5356,2,287,8425,3,295,2578,3,301,5208,3,369,4024,1,98,899,5,527,6585,3,213,2968,1,60,754,1,105,849,1,98,852,0,0,0
2,2025,'840734000',245,NO,KG,1,1050,6102,0,0,0,0,0,0,0,0,0,0,0,0,1,1050,6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840734000',302,NO,KG,3,788,6198,1,198,789,0,0,0,0,0,0,0,0,0,1,310,2240,0,0,0,1,280,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840734000',304,NO,KG,44148,6879416,22196884,4126,647710,2138968,1781,265480,889183,4300,694852,2164277,3144,472140,1450296,3792,592970,1897026,3194,467933,1445370,4640,727584,2211661,3209,502744,1642580,3428,564018,1703696,5316,820873,2704176,3738,562683,1899726,3480,560429,2049925
2,2025,'840734000',305,NO,KG,20,2740,12216,1,155,638,1,100,851,0,0,0,1,154,666,0,0,0,0,0,0,4,339,1693,2,150,238,6,1280,4318,0,0,0,4,408,3329,1,154,483
2,2025,'840734000',410,NO,KG,60,5720,69890,0,0,0,17,1509,27440,19,1698,24636,0,0,0,0,0,0,3,236,1634,0,0,0,15,1605,12087,0,0,0,0,0,0,6,672,4093,0,0,0
2,2025,'840734000',551,NO,KG,1,434,1567,0,0,0,1,434,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840790000',103,NO,KG,15,4650,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4650,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840790000',105,NO,KG,349195,4217397,5302111,24394,235619,367001,27030,328802,468176,32155,392155,534397,34639,410203,539212,32311,346351,416663,30282,330305,437448,35731,430240,512918,30041,362470,416994,15949,198733,243780,20439,259173,279562,25587,300918,400871,40637,622428,685089
2,2025,'840790000',106,NO,KG,1,63,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,788,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840790000',111,NO,KG,209923,3026419,5340949,14612,180510,355881,19457,305447,536249,17024,227398,401262,14648,222217,376838,20391,350378,581754,18234,246777,411987,25444,415442,742152,13189,177548,293043,17769,241850,423526,19156,235903,440936,12435,187666,316842,17564,235283,460479
2,2025,'840790000',118,NO,KG,4,185,413,0,0,0,0,0,0,0,0,0,0,0,0,4,185,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840790000',123,NO,KG,21,395,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,199,546,11,196,476,0,0,0,0,0,0,0,0,0
2,2025,'840790000',205,NO,KG,10,263,1792,0,0,0,0,0,0,0,0,0,0,0,0,1,15,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,248,1206
2,2025,'840790000',206,NO,KG,5,70,253,0,0,0,5,70,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840790000',213,NO,KG,20,16995,181900,2,2744,43815,6,4295,36247,0,0,0,2,2275,22811,3,80,4593,1,1090,7735,0,0,0,4,4372,30262,0,0,0,1,1849,34485,0,0,0,1,290,1952
2,2025,'840790000',215,NO,KG,1,98,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,1202,0,0,0,0,0,0,0,0,0
2,2025,'840790000',220,NO,KG,26,641,3175,0,0,0,0,0,0,15,46,736,7,4,271,0,0,0,0,0,0,0,0,0,2,480,1001,0,0,0,0,0,0,1,99,784,1,12,383
2,2025,'840790000',223,NO,KG,2,4,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,310,0,0,0,0,0,0,0,0,0
2,2025,'840790000',225,NO,KG,179,29730,181932,0,0,0,10,10,689,30,150,2045,15,75,1061,1,10969,58246,0,0,0,20,100,1522,2,17908,109908,50,250,3806,0,0,0,0,0,0,51,268,4655
2,2025,'840790000',245,NO,KG,1,7,249,0,0,0,1,7,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840790000',302,NO,KG,4,35039,189926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14731,74850,0,0,0,0,0,0,0,0,0,0,0,0,2,20308,115076
2,2025,'840790000',304,NO,KG,14086,597976,1429124,382,17129,43587,1404,58415,138804,2507,107880,234639,1164,45211,116106,931,37266,93116,982,45340,103265,1752,75873,181410,1007,41595,112156,623,29970,66406,1714,73873,166904,354,16219,44875,1266,49205,127856
2,2025,'840810000',103,NO,KG,5,4615,14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4615,14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840810000',105,NO,KG,94,16501,28971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7539,14925,41,8962,14046,0,0,0
2,2025,'840810000',203,NO,KG,25,22791,119648,0,0,0,6,3590,13425,0,0,0,2,1248,5053,0,0,0,0,0,0,1,418,1396,5,3100,11633,2,5307,45061,3,3836,14970,3,2263,12627,3,3029,15483
2,2025,'840810000',204,NO,KG,2,462,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,462,3015
2,2025,'840810000',205,NO,KG,14,4320,40355,0,0,0,0,0,0,0,0,0,2,1727,9985,0,0,0,0,0,0,2,1250,5706,0,0,0,4,536,21412,1,128,792,5,679,2460,0,0,0
2,2025,'840810000',210,NO,KG,31,32417,133907,2,2140,7995,6,6600,23985,0,0,0,4,3883,11116,1,173,1776,2,2149,6844,0,0,0,2,2235,10107,7,7712,36015,2,2146,10343,4,4240,20455,1,1139,5271
2,2025,'840810000',213,NO,KG,86,176658,2189492,10,13316,87635,6,4578,27696,13,16005,200219,7,10600,85504,1,849,4926,2,6766,77607,5,31251,564852,6,14135,238674,8,13760,157893,18,47846,534409,10,17552,210077,0,0,0
2,2025,'840810000',222,NO,KG,8,731631,2870765,4,367731,1443707,0,0,0,0,0,0,0,0,0,0,0,0,4,363900,1427058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840810000',304,NO,KG,11,44104,472916,2,17015,199583,2,16165,198036,0,0,0,1,283,713,0,0,0,1,209,1257,0,0,0,0,0,0,0,0,0,1,1572,19984,1,3516,24798,3,5344,28545
2,2025,'840810000',305,NO,KG,1,298,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298,1964,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840810000',410,NO,KG,63,38475,154072,22,13414,53726,41,25061,100346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'840820000',103,NO,KG,87,23674,3230,0,0,0,4,400,287,0,0,0,0,0,0,0,0,0,18,5180,840,0,0,0,0,0,0,65,18094,2103,0,0,0,0,0,0,0,0,0
2,2025,'840820000',105,NO,KG,552,38710,79860,4,552,4206,2,930,4959,0,0,0,9,1350,2293,240,6000,6132,1,572,1929,240,6000,6109,1,1190,432,11,4984,11226,40,13880,33639,3,2952,8501,1,300,434
2,2025,'840820000',111,NO,KG,9593,1744457,5236097,1035,188708,575504,1178,214415,648365,975,178194,542801,12,2400,9914,468,86552,285941,717,130464,375318,564,101860,295206,485,88146,256832,821,149414,449519,1283,233057,694804,1181,213227,648520,874,158020,453373
2,2025,'840820000',118,NO,KG,10,1485,4708,2,170,635,1,62,512,0,0,0,0,0,0,2,560,1767,0,0,0,2,144,225,0,0,0,0,0,0,1,365,1267,2,184,302,0,0,0
2,2025,'840820000',123,NO,KG,3322,1243559,1443190,96,46621,47948,141,68996,76332,142,56204,64500,178,71860,73570,331,127016,138031,358,127588,146153,195,81369,86503,272,78626,107414,302,110088,128182,454,173764,200045,250,97968,112750,603,203459,261762
2,2025,'840820000',203,NO,KG,1198,1442464,2856407,128,154791,268486,171,210929,370839,65,78550,168718,74,88529,174389,127,152645,292633,84,101626,194552,56,66677,131871,57,68202,136650,120,141732,307871,59,72598,149241,85,102866,213123,172,203319,448034
2,2025,'840820000',205,NO,KG,46,9040,79591,6,1002,12154,3,501,6025,4,805,4978,3,605,4077,3,455,4564,7,1061,10226,4,1223,7294,5,1293,12311,1,416,1134,3,501,6306,5,834,6590,2,344,3932
2,2025,'840820000',210,NO,KG,67,13903,44536,5,1423,5021,4,296,1348,7,2457,9153,10,826,2304,1,74,368,2,2303,5329,5,370,1771,0,0,0,29,2413,6335,2,1587,6251,0,0,0,2,2154,6656
2,2025,'840820000',213,NO,KG,12718,12690173,34942889,915,925158,2306026,1073,1006932,2983382,709,716735,1920078,932,918758,2452804,1293,1292948,3285115,655,662132,1647809,1377,1394027,3718208,1054,1059619,3209475,1063,1061376,2860465,1638,1650074,4812976,1495,1501933,4313824,514,500481,1432727
